Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //messages/send/v1 HTTP/1.1" 404 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "POST //dm/create/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:15] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:16] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 200 -
Exception in thread Thread-1665:
Traceback (most recent call last):
  File "/usr/lib/python3.7/threading.py", line 917, in _bootstrap_inner
    self.run()
  File "/usr/lib/python3.7/threading.py", line 1166, in run
    self.function(*self.args, **self.kwargs)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/classes.py", line 208, in end_session
    self.parent_channel.end_standup()
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/classes.py", line 240, in end_standup
    self.active_standup.message_send()
AttributeError: 'NoneType' object has no attribute 'message_send'

127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOiJpbnZhbGlkIiwic2Vzc2lvbl9pZCI6MX0.3hZVe_JQIwKaveDqXqynGHmuKuASvCx8guznvTQFpQM&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=invalid+token&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=-1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
 <Response 290 bytes [500 INTERNAL SERVER ERROR]>
response 400 Bad Request: There is a invalid u_id <Response 139 bytes [400 BAD REQUEST]>
response 400 Bad Request: there are duplicate u id's <Response 147 bytes [400 BAD REQUEST]>
response 400 Bad Request: there are duplicate u id's <Response 147 bytes [400 BAD REQUEST]>
response 400 Bad Request: dm id does not exist <Response 136 bytes [400 BAD REQUEST]>
response 403 Forbidden: user is not owner of dm <Response 135 bytes [403 FORBIDDEN]>
response 403 Forbidden: That member is not apart of the dm <Response 146 bytes [403 FORBIDDEN]>
response 400 Bad Request: dm does not exist <Response 133 bytes [400 BAD REQUEST]>
response 403 Forbidden: user is not part of dm <Response 134 bytes [403 FORBIDDEN]>
response 400 Bad Request: dm id does nto exist <Response 136 bytes [400 BAD REQUEST]>
response 403 Forbidden: user is not part of dm <Response 134 bytes [403 FORBIDDEN]>
response 400 Bad Request: dm id does not exist <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect message length <Response 140 bytes [400 BAD REQUEST]>
response 403 Forbidden: user is not part of dm <Response 134 bytes [403 FORBIDDEN]>
response 400 Bad Request: dm id does not exist <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: start value gerater than messaegs in dm <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: user is not part of dm <Response 134 bytes [403 FORBIDDEN]>
response 400 Bad Request: incorrect message length <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect message id <Response 136 bytes [400 BAD REQUEST]>
response 403 Forbidden: no access to message <Response 132 bytes [403 FORBIDDEN]>
response 400 Bad Request: incorrect message id <Response 136 bytes [400 BAD REQUEST]>
response 403 Forbidden: no access to message <Response 132 bytes [403 FORBIDDEN]>
response 400 Bad Request: Time is in the past <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: dm id does not exist <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect message length <Response 140 bytes [400 BAD REQUEST]>
response 403 Forbidden: user is not part of dm <Response 134 bytes [403 FORBIDDEN]>
response 500 Internal Server Error: The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application. <Response 290 bytes [500 INTERNAL SERVER ERROR]>
response 400 Bad Request: The input channel_id does not exist in the datastore. <Response 169 bytes [400 BAD REQUEST]>
response 400 Bad Request: Your start value is greater than the messages in the channel. <Response 177 bytes [400 BAD REQUEST]>
response 403 Forbidden: You are not part of that channel. <Response 145 bytes [403 FORBIDDEN]>
response 400 Bad Request: The channel you have entered is invalid <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect message length <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect message length <Response 140 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not a member of the channel <Response 147 bytes [403 FORBIDDEN]>
response 403 Forbidden: This auth_user_id does not exist in the datastore. <Response 162 bytes [403 FORBIDDEN]>
response 400 Bad Request: incorrect message length <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect message length <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: both channel and dm id are invalid <Response 150 bytes [400 BAD REQUEST]>
response 400 Bad Request: neither channel nor dm id are -1 <Response 148 bytes [400 BAD REQUEST]>
response 400 Bad Request: The channel you have entered is invalid <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: This message does not exist <Response 143 bytes [400 BAD REQUEST]>
response 400 Bad Request: This message does not exist <Response 143 bytes [400 BAD REQUEST]>
response 400 Bad Request: additional message is too long <Response 146 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not a member of the channel <Response 147 bytes [403 FORBIDDEN]>
response 403 Forbidden: user is not part of dm <Response 134 bytes [403 FORBIDDEN]>
response 400 Bad Request: Message is already pinned <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is not pinned <Response 137 bytes [400 BAD REQUEST]>
response 403 Forbidden: You do not have permission to pin this message <Response 158 bytes [403 FORBIDDEN]>
response 403 Forbidden: You do not have permission to unpin this message <Response 160 bytes [403 FORBIDDEN]>
response 400 Bad Request: Message is already pinned <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is not pinned <Response 137 bytes [400 BAD REQUEST]>
response 403 Forbidden: You do not have permission to pin this message <Response 158 bytes [403 FORBIDDEN]>
response 400 Bad Request: You are not part of the specified channel/dm <Response 160 bytes [400 BAD REQUEST]>
response 400 Bad Request: The provided message_id does not exist <Response 154 bytes [400 BAD REQUEST]>
response 403 Forbidden: You do not have permission to unpin this message <Response 160 bytes [403 FORBIDDEN]>
response 400 Bad Request: You are not part of the specified channel/dm <Response 160 bytes [400 BAD REQUEST]>
response 400 Bad Request: The provided message_id does not exist <Response 154 bytes [400 BAD REQUEST]>
response 403 Forbidden: This auth_user_id does not exist in the datastore. <Response 162 bytes [403 FORBIDDEN]>
response 403 Forbidden: This auth_user_id does not exist in the datastore. <Response 162 bytes [403 FORBIDDEN]>
response 400 Bad Request: incorrect message id <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect message id <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: React ID is invalid <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: You have already reacted to this message <Response 156 bytes [400 BAD REQUEST]>
response 403 Forbidden: This auth_user_id does not exist in the datastore. <Response 162 bytes [403 FORBIDDEN]>
response 400 Bad Request: incorrect message id <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect message id <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: React ID is invalid <Response 135 bytes [400 BAD REQUEST]>
response 400 Bad Request: You have already unreacted to this message <Response 158 bytes [400 BAD REQUEST]>
response 403 Forbidden: This auth_user_id does not exist in the datastore. <Response 162 bytes [403 FORBIDDEN]>
response 404 Not Found: The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again. <Response 232 bytes [404 NOT FOUND]>
response 400 Bad Request: there are duplicate u id's <Response 147 bytes [400 BAD REQUEST]>
response 403 Forbidden: This auth_user_id does not exist in the datastore. <Response 162 bytes [403 FORBIDDEN]>
response 403 Forbidden: This token is invalid. <Response 134 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is Invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not apart of the input channel. <Response 155 bytes [403 FORBIDDEN]>
response 400 Bad Request: The channel id you have entered is not valid. <Response 161 bytes [400 BAD REQUEST]>
response 400 Bad Request: The length of the standup must be greater than 0 <Response 164 bytes [400 BAD REQUEST]>
response 400 Bad Request: A standup is currently active. <Response 146 bytes [400 BAD REQUEST]>
response 403 Forbidden: This auth_user_id does not exist in the datastore. <Response 162 bytes [403 FORBIDDEN]>
response 403 Forbidden: This token is invalid. <Response 134 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is Invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: The user is not apart of the input channel. <Response 155 bytes [403 FORBIDDEN]>
response 400 Bad Request: The channel id you have entered is not valid. <Response 161 bytes [400 BAD REQUEST]>
response 403 Forbidden: This auth_user_id does not exist in the datastore. <Response 162 bytes [403 FORBIDDEN]>127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //standup/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:18] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:19] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:21] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:21] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:21] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:21] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:21] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:21] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:23] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:23] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:23] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:23] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:23] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:23] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:23] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:25] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.K9HbRwZB108y-LDjeeVNRqpidIxAf5yRvfPmNwhFjW4&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 04:28:27] "POST //standup/send/v1 HTTP/1.1" 200 -
